num_trips,relative_humidity_2m,apparent_temperature,year,month,day,hour,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
21384,41,10,2021,4,27,13,0,0,0,0,0,1,0
23501,41,11,2021,4,27,14,0,0,0,0,0,1,0
23712,43,11,2021,4,27,15,0,0,0,0,0,1,0
23772,49,10,2021,4,27,16,0,0,0,0,0,1,0
25548,56,10,2021,4,27,17,0,0,0,0,0,1,0
25624,64,9,2021,4,27,18,0,0,0,0,0,1,0
23191,71,8,2021,4,27,19,0,0,0,0,0,1,0
21519,71,8,2021,4,27,20,0,0,0,0,0,1,0
20407,80,7,2021,4,27,21,0,0,0,0,0,1,0
19741,76,8,2021,4,27,22,0,0,0,0,0,1,0
16430,81,7,2021,4,27,23,0,0,0,0,0,1,0
11123,83,8,2021,4,28,0,0,0,0,0,0,0,1
6204,85,8,2021,4,28,1,0,0,0,0,0,0,1
4208,92,8,2021,4,28,2,0,0,0,0,0,0,1
3034,91,8,2021,4,28,3,0,0,0,0,0,0,1
3618,94,6,2021,4,28,4,0,0,0,0,0,0,1
6969,91,7,2021,4,28,5,0,0,0,0,0,0,1
13277,87,8,2021,4,28,6,0,0,0,0,0,0,1
20339,80,10,2021,4,28,7,0,0,0,0,0,0,1
25688,74,14,2021,4,28,8,0,0,0,0,0,0,1
23335,67,17,2021,4,28,9,0,0,0,0,0,0,1
21051,62,21,2021,4,28,10,0,0,0,0,0,0,1
20393,57,25,2021,4,28,11,0,0,0,0,0,0,1
21583,53,27,2021,4,28,12,0,0,0,0,0,0,1
23067,48,27,2021,4,28,13,0,0,0,0,0,0,1
25660,56,25,2021,4,28,14,0,0,0,0,0,0,1
26880,65,22,2021,4,28,15,0,0,0,0,0,0,1
26240,68,19,2021,4,28,16,0,0,0,0,0,0,1
28062,70,18,2021,4,28,17,0,0,0,0,0,0,1
27853,72,19,2021,4,28,18,0,0,0,0,0,0,1
26483,52,20,2021,4,28,19,0,0,0,0,0,0,1
25075,53,20,2021,4,28,20,0,0,0,0,0,0,1
24785,71,18,2021,4,28,21,0,0,0,0,0,0,1
25149,81,16,2021,4,28,22,0,0,0,0,0,0,1
21134,81,14,2021,4,28,23,0,0,0,0,0,0,1
14784,87,13,2021,4,29,0,0,0,0,0,1,0,0
8363,84,12,2021,4,29,1,0,0,0,0,1,0,0
5518,83,12,2021,4,29,2,0,0,0,0,1,0,0
3824,86,12,2021,4,29,3,0,0,0,0,1,0,0
4057,84,12,2021,4,29,4,0,0,0,0,1,0,0
7490,87,13,2021,4,29,5,0,0,0,0,1,0,0
13669,84,14,2021,4,29,6,0,0,0,0,1,0,0
20931,90,15,2021,4,29,7,0,0,0,0,1,0,0
26935,88,15,2021,4,29,8,0,0,0,0,1,0,0
24275,85,18,2021,4,29,9,0,0,0,0,1,0,0
21632,81,20,2021,4,29,10,0,0,0,0,1,0,0
20915,86,18,2021,4,29,11,0,0,0,0,1,0,0
21967,75,23,2021,4,29,12,0,0,0,0,1,0,0
23543,76,24,2021,4,29,13,0,0,0,0,1,0,0
25796,82,20,2021,4,29,14,0,0,0,0,1,0,0
27543,80,21,2021,4,29,15,0,0,0,0,1,0,0
26496,77,22,2021,4,29,16,0,0,0,0,1,0,0
28049,78,20,2021,4,29,17,0,0,0,0,1,0,0
29355,73,20,2021,4,29,18,0,0,0,0,1,0,0
27595,80,19,2021,4,29,19,0,0,0,0,1,0,0
25314,75,18,2021,4,29,20,0,0,0,0,1,0,0
22826,85,18,2021,4,29,21,0,0,0,0,1,0,0
22431,87,18,2021,4,29,22,0,0,0,0,1,0,0
19619,84,18,2021,4,29,23,0,0,0,0,1,0,0
14437,86,18,2021,4,30,0,1,0,0,0,0,0,0
7887,86,17,2021,4,30,1,1,0,0,0,0,0,0
5418,78,14,2021,4,30,2,1,0,0,0,0,0,0
3825,80,13,2021,4,30,3,1,0,0,0,0,0,0
4069,78,11,2021,4,30,4,1,0,0,0,0,0,0
7614,76,10,2021,4,30,5,1,0,0,0,0,0,0
13206,74,11,2021,4,30,6,1,0,0,0,0,0,0
19617,60,11,2021,4,30,7,1,0,0,0,0,0,0
25138,56,10,2021,4,30,8,1,0,0,0,0,0,0
23681,56,10,2021,4,30,9,1,0,0,0,0,0,0
22598,49,11,2021,4,30,10,1,0,0,0,0,0,0
22481,44,12,2021,4,30,11,1,0,0,0,0,0,0
22640,42,11,2021,4,30,12,1,0,0,0,0,0,0
23213,41,12,2021,4,30,13,1,0,0,0,0,0,0
28198,47,11,2021,4,30,14,1,0,0,0,0,0,0
27746,35,11,2021,4,30,15,1,0,0,0,0,0,0
28391,31,10,2021,4,30,16,1,0,0,0,0,0,0
30300,32,10,2021,4,30,17,1,0,0,0,0,0,0
32117,37,7,2021,4,30,18,1,0,0,0,0,0,0
32186,40,6,2021,4,30,19,1,0,0,0,0,0,0
32096,39,4,2021,4,30,20,1,0,0,0,0,0,0
31920,47,2,2021,4,30,21,1,0,0,0,0,0,0
31542,62,1,2021,4,30,22,1,0,0,0,0,0,0
30729,64,0,2021,4,30,23,1,0,0,0,0,0,0
25900,61,0,2021,5,1,0,0,0,1,0,0,0,0
18496,56,-1,2021,5,1,1,0,0,1,0,0,0,0
12720,55,-1,2021,5,1,2,0,0,1,0,0,0,0
8084,57,-1,2021,5,1,3,0,0,1,0,0,0,0
6141,60,-1,2021,5,1,4,0,0,1,0,0,0,0
6848,63,0,2021,5,1,5,0,0,1,0,0,0,0
8980,62,0,2021,5,1,6,0,0,1,0,0,0,0
12119,59,0,2021,5,1,7,0,0,1,0,0,0,0
15623,56,2,2021,5,1,8,0,0,1,0,0,0,0
19329,52,4,2021,5,1,9,0,0,1,0,0,0,0
22229,49,6,2021,5,1,10,0,0,1,0,0,0,0
24318,45,8,2021,5,1,11,0,0,1,0,0,0,0
25515,41,10,2021,5,1,12,0,0,1,0,0,0,0
26494,35,12,2021,5,1,13,0,0,1,0,0,0,0
28330,28,13,2021,5,1,14,0,0,1,0,0,0,0
29652,27,13,2021,5,1,15,0,0,1,0,0,0,0
29951,27,12,2021,5,1,16,0,0,1,0,0,0,0
31400,32,12,2021,5,1,17,0,0,1,0,0,0,0
32142,42,12,2021,5,1,18,0,0,1,0,0,0,0
30616,50,8,2021,5,1,19,0,0,1,0,0,0,0
31201,47,9,2021,5,1,20,0,0,1,0,0,0,0
32553,44,8,2021,5,1,21,0,0,1,0,0,0,0
32797,45,7,2021,5,1,22,0,0,1,0,0,0,0
32291,46,6,2021,5,1,23,0,0,1,0,0,0,0
29846,44,7,2021,5,2,0,0,0,0,1,0,0,0
22694,42,7,2021,5,2,1,0,0,0,1,0,0,0
15894,42,7,2021,5,2,2,0,0,0,1,0,0,0
9648,42,7,2021,5,2,3,0,0,0,1,0,0,0
7301,43,7,2021,5,2,4,0,0,0,1,0,0,0
7017,44,7,2021,5,2,5,0,0,0,1,0,0,0
8272,46,8,2021,5,2,6,0,0,0,1,0,0,0
10069,45,10,2021,5,2,7,0,0,0,1,0,0,0
11984,43,12,2021,5,2,8,0,0,0,1,0,0,0
14984,42,13,2021,5,2,9,0,0,0,1,0,0,0
19079,45,16,2021,5,2,10,0,0,0,1,0,0,0
21446,42,17,2021,5,2,11,0,0,0,1,0,0,0
22459,48,18,2021,5,2,12,0,0,0,1,0,0,0
23034,43,22,2021,5,2,13,0,0,0,1,0,0,0
24996,41,24,2021,5,2,14,0,0,0,1,0,0,0
25691,42,24,2021,5,2,15,0,0,0,1,0,0,0
25458,43,24,2021,5,2,16,0,0,0,1,0,0,0
25232,47,25,2021,5,2,17,0,0,0,1,0,0,0
24284,60,24,2021,5,2,18,0,0,0,1,0,0,0
21013,48,20,2021,5,2,19,0,0,0,1,0,0,0
20943,62,18,2021,5,2,20,0,0,0,1,0,0,0
22422,71,15,2021,5,2,21,0,0,0,1,0,0,0
21135,72,13,2021,5,2,22,0,0,0,1,0,0,0
18311,76,12,2021,5,2,23,0,0,0,1,0,0,0
13426,79,12,2021,5,3,0,0,1,0,0,0,0,0
7885,82,12,2021,5,3,1,0,1,0,0,0,0,0
4977,85,11,2021,5,3,2,0,1,0,0,0,0,0
2814,86,10,2021,5,3,3,0,1,0,0,0,0,0
3098,87,10,2021,5,3,4,0,1,0,0,0,0,0
6258,88,10,2021,5,3,5,0,1,0,0,0,0,0
10788,81,10,2021,5,3,6,0,1,0,0,0,0,0
16841,72,12,2021,5,3,7,0,1,0,0,0,0,0
23304,67,13,2021,5,3,8,0,1,0,0,0,0,0
22629,62,14,2021,5,3,9,0,1,0,0,0,0,0
19564,61,14,2021,5,3,10,0,1,0,0,0,0,0
19122,61,13,2021,5,3,11,0,1,0,0,0,0,0
18942,62,14,2021,5,3,12,0,1,0,0,0,0,0
19858,66,13,2021,5,3,13,0,1,0,0,0,0,0
21784,67,14,2021,5,3,14,0,1,0,0,0,0,0
23143,67,14,2021,5,3,15,0,1,0,0,0,0,0
22527,71,14,2021,5,3,16,0,1,0,0,0,0,0
24369,72,15,2021,5,3,17,0,1,0,0,0,0,0
24455,91,14,2021,5,3,18,0,1,0,0,0,0,0
21831,88,12,2021,5,3,19,0,1,0,0,0,0,0
19609,94,11,2021,5,3,20,0,1,0,0,0,0,0
18329,94,11,2021,5,3,21,0,1,0,0,0,0,0
18355,95,11,2021,5,3,22,0,1,0,0,0,0,0
14526,96,11,2021,5,3,23,0,1,0,0,0,0,0
10867,97,10,2021,5,4,0,0,0,0,0,0,1,0
5627,98,10,2021,5,4,1,0,0,0,0,0,1,0
3503,98,10,2021,5,4,2,0,0,0,0,0,1,0
2746,97,9,2021,5,4,3,0,0,0,0,0,1,0
3372,96,9,2021,5,4,4,0,0,0,0,0,1,0
6808,96,9,2021,5,4,5,0,0,0,0,0,1,0
12747,94,10,2021,5,4,6,0,0,0,0,0,1,0
19794,93,11,2021,5,4,7,0,0,0,0,0,1,0
24985,89,12,2021,5,4,8,0,0,0,0,0,1,0
22926,87,14,2021,5,4,9,0,0,0,0,0,1,0
20626,81,15,2021,5,4,10,0,0,0,0,0,1,0
19798,79,17,2021,5,4,11,0,0,0,0,0,1,0
20423,74,19,2021,5,4,12,0,0,0,0,0,1,0
21131,71,21,2021,5,4,13,0,0,0,0,0,1,0
23575,66,23,2021,5,4,14,0,0,0,0,0,1,0
24431,65,23,2021,5,4,15,0,0,0,0,0,1,0
24483,68,22,2021,5,4,16,0,0,0,0,0,1,0
25950,79,15,2021,5,4,17,0,0,0,0,0,1,0
25878,85,12,2021,5,4,18,0,0,0,0,0,1,0
23775,90,10,2021,5,4,19,0,0,0,0,0,1,0
22078,91,10,2021,5,4,20,0,0,0,0,0,1,0
20841,90,10,2021,5,4,21,0,0,0,0,0,1,0
20209,91,9,2021,5,4,22,0,0,0,0,0,1,0
17541,95,8,2021,5,4,23,0,0,0,0,0,1,0
12255,96,8,2021,5,5,0,0,0,0,0,0,0,1
6762,96,9,2021,5,5,1,0,0,0,0,0,0,1
4400,97,9,2021,5,5,2,0,0,0,0,0,0,1
3229,95,9,2021,5,5,3,0,0,0,0,0,0,1
3819,96,9,2021,5,5,4,0,0,0,0,0,0,1
7021,97,10,2021,5,5,5,0,0,0,0,0,0,1
12876,96,10,2021,5,5,6,0,0,0,0,0,0,1
20054,93,10,2021,5,5,7,0,0,0,0,0,0,1
25940,91,11,2021,5,5,8,0,0,0,0,0,0,1
25172,91,11,2021,5,5,9,0,0,0,0,0,0,1
23050,94,11,2021,5,5,10,0,0,0,0,0,0,1
23449,95,11,2021,5,5,11,0,0,0,0,0,0,1
24157,95,12,2021,5,5,12,0,0,0,0,0,0,1
25362,95,12,2021,5,5,13,0,0,0,0,0,0,1
28698,91,12,2021,5,5,14,0,0,0,0,0,0,1
29885,88,14,2021,5,5,15,0,0,0,0,0,0,1
26144,87,15,2021,5,5,16,0,0,0,0,0,0,1
28213,89,15,2021,5,5,17,0,0,0,0,0,0,1
29487,90,14,2021,5,5,18,0,0,0,0,0,0,1
29604,88,11,2021,5,5,19,0,0,0,0,0,0,1
25966,91,10,2021,5,5,20,0,0,0,0,0,0,1
23372,85,10,2021,5,5,21,0,0,0,0,0,0,1
23090,81,8,2021,5,5,22,0,0,0,0,0,0,1
20658,78,7,2021,5,5,23,0,0,0,0,0,0,1
15230,77,6,2021,5,6,0,0,0,0,0,1,0,0
8655,75,6,2021,5,6,1,0,0,0,0,1,0,0
5658,72,5,2021,5,6,2,0,0,0,0,1,0,0
4087,71,5,2021,5,6,3,0,0,0,0,1,0,0
4334,72,5,2021,5,6,4,0,0,0,0,1,0,0
7739,75,5,2021,5,6,5,0,0,0,0,1,0,0
13304,74,5,2021,5,6,6,0,0,0,0,1,0,0
19592,66,7,2021,5,6,7,0,0,0,0,1,0,0
25153,57,7,2021,5,6,8,0,0,0,0,1,0,0
24082,50,8,2021,5,6,9,0,0,0,0,1,0,0
21680,47,10,2021,5,6,10,0,0,0,0,1,0,0
21091,45,12,2021,5,6,11,0,0,0,0,1,0,0
21740,42,13,2021,5,6,12,0,0,0,0,1,0,0
23054,40,14,2021,5,6,13,0,0,0,0,1,0,0
25308,37,15,2021,5,6,14,0,0,0,0,1,0,0
26155,36,14,2021,5,6,15,0,0,0,0,1,0,0
26380,35,13,2021,5,6,16,0,0,0,0,1,0,0
28067,38,12,2021,5,6,17,0,0,0,0,1,0,0
28920,45,11,2021,5,6,18,0,0,0,0,1,0,0
27593,53,11,2021,5,6,19,0,0,0,0,1,0,0
25583,50,10,2021,5,6,20,0,0,0,0,1,0,0
24597,51,8,2021,5,6,21,0,0,0,0,1,0,0
24351,51,7,2021,5,6,22,0,0,0,0,1,0,0
21902,46,6,2021,5,6,23,0,0,0,0,1,0,0
16398,49,5,2021,5,7,0,1,0,0,0,0,0,0
9250,52,5,2021,5,7,1,1,0,0,0,0,0,0
6026,59,4,2021,5,7,2,1,0,0,0,0,0,0
4185,60,4,2021,5,7,3,1,0,0,0,0,0,0
4403,64,4,2021,5,7,4,1,0,0,0,0,0,0
7801,68,4,2021,5,7,5,1,0,0,0,0,0,0
13136,68,5,2021,5,7,6,1,0,0,0,0,0,0
19649,61,7,2021,5,7,7,1,0,0,0,0,0,0
24723,56,9,2021,5,7,8,1,0,0,0,0,0,0
24188,52,11,2021,5,7,9,1,0,0,0,0,0,0
22358,51,14,2021,5,7,10,1,0,0,0,0,0,0
21427,47,16,2021,5,7,11,1,0,0,0,0,0,0
21167,45,16,2021,5,7,12,1,0,0,0,0,0,0
21912,49,14,2021,5,7,13,1,0,0,0,0,0,0
24880,53,13,2021,5,7,14,1,0,0,0,0,0,0
26649,54,13,2021,5,7,15,1,0,0,0,0,0,0
27211,60,11,2021,5,7,16,1,0,0,0,0,0,0
29568,64,9,2021,5,7,17,1,0,0,0,0,0,0
31689,71,9,2021,5,7,18,1,0,0,0,0,0,0
31010,78,9,2021,5,7,19,1,0,0,0,0,0,0
29839,79,8,2021,5,7,20,1,0,0,0,0,0,0
30320,81,8,2021,5,7,21,1,0,0,0,0,0,0
30392,81,8,2021,5,7,22,1,0,0,0,0,0,0
30051,84,7,2021,5,7,23,1,0,0,0,0,0,0
26229,87,7,2021,5,8,0,0,0,1,0,0,0,0
19062,89,7,2021,5,8,1,0,0,1,0,0,0,0
13241,91,7,2021,5,8,2,0,0,1,0,0,0,0
8632,90,7,2021,5,8,3,0,0,1,0,0,0,0
6796,89,7,2021,5,8,4,0,0,1,0,0,0,0
7370,89,7,2021,5,8,5,0,0,1,0,0,0,0
9383,82,8,2021,5,8,6,0,0,1,0,0,0,0
12129,77,9,2021,5,8,7,0,0,1,0,0,0,0
15676,75,9,2021,5,8,8,0,0,1,0,0,0,0
19880,76,8,2021,5,8,9,0,0,1,0,0,0,0
23213,75,8,2021,5,8,10,0,0,1,0,0,0,0
24573,70,8,2021,5,8,11,0,0,1,0,0,0,0
26707,63,7,2021,5,8,12,0,0,1,0,0,0,0
29889,57,6,2021,5,8,13,0,0,1,0,0,0,0
29705,57,7,2021,5,8,14,0,0,1,0,0,0,0
30090,62,6,2021,5,8,15,0,0,1,0,0,0,0
30371,70,7,2021,5,8,16,0,0,1,0,0,0,0
32123,73,9,2021,5,8,17,0,0,1,0,0,0,0
32233,73,9,2021,5,8,18,0,0,1,0,0,0,0
30577,79,7,2021,5,8,19,0,0,1,0,0,0,0
29856,86,6,2021,5,8,20,0,0,1,0,0,0,0
31151,90,6,2021,5,8,21,0,0,1,0,0,0,0
30791,88,5,2021,5,8,22,0,0,1,0,0,0,0
29460,87,4,2021,5,8,23,0,0,1,0,0,0,0
27714,86,4,2021,5,9,0,0,0,0,1,0,0,0
20902,85,3,2021,5,9,1,0,0,0,1,0,0,0
14639,86,3,2021,5,9,2,0,0,0,1,0,0,0
9986,88,3,2021,5,9,3,0,0,0,1,0,0,0
7312,89,3,2021,5,9,4,0,0,0,1,0,0,0
6911,89,3,2021,5,9,5,0,0,0,1,0,0,0
7898,82,4,2021,5,9,6,0,0,0,1,0,0,0
9899,74,6,2021,5,9,7,0,0,0,1,0,0,0
11806,67,8,2021,5,9,8,0,0,0,1,0,0,0
15266,60,10,2021,5,9,9,0,0,0,1,0,0,0
18715,54,12,2021,5,9,10,0,0,0,1,0,0,0
21204,46,13,2021,5,9,11,0,0,0,1,0,0,0
22639,39,13,2021,5,9,12,0,0,0,1,0,0,0
23053,37,12,2021,5,9,13,0,0,0,1,0,0,0
25895,43,10,2021,5,9,14,0,0,0,1,0,0,0
28173,62,9,2021,5,9,15,0,0,0,1,0,0,0
28694,86,9,2021,5,9,16,0,0,0,1,0,0,0
27198,86,9,2021,5,9,17,0,0,0,1,0,0,0
27209,87,9,2021,5,9,18,0,0,0,1,0,0,0
25664,85,6,2021,5,9,19,0,0,0,1,0,0,0
24705,93,6,2021,5,9,20,0,0,0,1,0,0,0
25661,96,7,2021,5,9,21,0,0,0,1,0,0,0
23651,92,5,2021,5,9,22,0,0,0,1,0,0,0
19532,92,5,2021,5,9,23,0,0,0,1,0,0,0
12864,93,5,2021,5,10,0,0,1,0,0,0,0,0
6643,94,5,2021,5,10,1,0,1,0,0,0,0,0
4110,95,6,2021,5,10,2,0,1,0,0,0,0,0
2920,93,5,2021,5,10,3,0,1,0,0,0,0,0
3672,92,5,2021,5,10,4,0,1,0,0,0,0,0
6990,93,5,2021,5,10,5,0,1,0,0,0,0,0
12025,90,6,2021,5,10,6,0,1,0,0,0,0,0
17886,82,7,2021,5,10,7,0,1,0,0,0,0,0
23443,79,8,2021,5,10,8,0,1,0,0,0,0,0
21319,75,8,2021,5,10,9,0,1,0,0,0,0,0
19492,67,9,2021,5,10,10,0,1,0,0,0,0,0
18055,62,10,2021,5,10,11,0,1,0,0,0,0,0
18382,60,10,2021,5,10,12,0,1,0,0,0,0,0
19527,59,11,2021,5,10,13,0,1,0,0,0,0,0
21432,55,12,2021,5,10,14,0,1,0,0,0,0,0
22226,54,12,2021,5,10,15,0,1,0,0,0,0,0
21956,54,11,2021,5,10,16,0,1,0,0,0,0,0
23023,55,11,2021,5,10,17,0,1,0,0,0,0,0
22843,59,10,2021,5,10,18,0,1,0,0,0,0,0
20422,65,10,2021,5,10,19,0,1,0,0,0,0,0
18704,76,8,2021,5,10,20,0,1,0,0,0,0,0
18230,80,8,2021,5,10,21,0,1,0,0,0,0,0
17014,85,7,2021,5,10,22,0,1,0,0,0,0,0
14560,86,6,2021,5,10,23,0,1,0,0,0,0,0
10144,84,6,2021,5,11,0,0,0,0,0,0,1,0
5721,85,6,2021,5,11,1,0,0,0,0,0,1,0
3874,73,5,2021,5,11,2,0,0,0,0,0,1,0
2892,62,5,2021,5,11,3,0,0,0,0,0,1,0
3605,64,4,2021,5,11,4,0,0,0,0,0,1,0
6701,65,4,2021,5,11,5,0,0,0,0,0,1,0
12687,65,5,2021,5,11,6,0,0,0,0,0,1,0
19259,60,7,2021,5,11,7,0,0,0,0,0,1,0
24433,50,9,2021,5,11,8,0,0,0,0,0,1,0
22219,46,10,2021,5,11,9,0,0,0,0,0,1,0
20031,42,12,2021,5,11,10,0,0,0,0,0,1,0
19247,37,12,2021,5,11,11,0,0,0,0,0,1,0
19822,37,11,2021,5,11,12,0,0,0,0,0,1,0
20922,33,11,2021,5,11,13,0,0,0,0,0,1,0
23441,37,10,2021,5,11,14,0,0,0,0,0,1,0
24311,35,10,2021,5,11,15,0,0,0,0,0,1,0
24179,44,11,2021,5,11,16,0,0,0,0,0,1,0
26376,47,10,2021,5,11,17,0,0,0,0,0,1,0
26737,49,9,2021,5,11,18,0,0,0,0,0,1,0
24298,55,9,2021,5,11,19,0,0,0,0,0,1,0
21871,62,8,2021,5,11,20,0,0,0,0,0,1,0
21188,60,7,2021,5,11,21,0,0,0,0,0,1,0
20504,61,5,2021,5,11,22,0,0,0,0,0,1,0
17604,53,4,2021,5,11,23,0,0,0,0,0,1,0
12391,53,3,2021,5,12,0,0,0,0,0,0,0,1
6968,56,3,2021,5,12,1,0,0,0,0,0,0,1
4419,59,2,2021,5,12,2,0,0,0,0,0,0,1
3173,59,2,2021,5,12,3,0,0,0,0,0,0,1
3932,58,1,2021,5,12,4,0,0,0,0,0,0,1
7327,59,1,2021,5,12,5,0,0,0,0,0,0,1
12938,59,2,2021,5,12,6,0,0,0,0,0,0,1
19469,58,4,2021,5,12,7,0,0,0,0,0,0,1
24863,58,6,2021,5,12,8,0,0,0,0,0,0,1
23253,56,8,2021,5,12,9,0,0,0,0,0,0,1
20546,53,11,2021,5,12,10,0,0,0,0,0,0,1
20009,48,13,2021,5,12,11,0,0,0,0,0,0,1
20535,43,15,2021,5,12,12,0,0,0,0,0,0,1
22015,41,15,2021,5,12,13,0,0,0,0,0,0,1
24351,40,14,2021,5,12,14,0,0,0,0,0,0,1
25190,38,14,2021,5,12,15,0,0,0,0,0,0,1
25124,37,14,2021,5,12,16,0,0,0,0,0,0,1
27128,40,13,2021,5,12,17,0,0,0,0,0,0,1
27893,47,13,2021,5,12,18,0,0,0,0,0,0,1
25548,56,10,2021,5,12,19,0,0,0,0,0,0,1
23182,71,8,2021,5,12,20,0,0,0,0,0,0,1
22781,76,8,2021,5,12,21,0,0,0,0,0,0,1
21985,71,7,2021,5,12,22,0,0,0,0,0,0,1
19426,57,6,2021,5,12,23,0,0,0,0,0,0,1
14405,54,6,2021,5,13,0,0,0,0,0,1,0,0
8130,57,6,2021,5,13,1,0,0,0,0,1,0,0
5332,61,5,2021,5,13,2,0,0,0,0,1,0,0
3882,65,4,2021,5,13,3,0,0,0,0,1,0,0
3889,67,4,2021,5,13,4,0,0,0,0,1,0,0
6659,69,4,2021,5,13,5,0,0,0,0,1,0,0
11576,64,5,2021,5,13,6,0,0,0,0,1,0,0
17403,57,8,2021,5,13,7,0,0,0,0,1,0,0
22005,53,11,2021,5,13,8,0,0,0,0,1,0,0
23056,43,14,2021,5,13,9,0,0,0,0,1,0,0
21560,37,16,2021,5,13,10,0,0,0,0,1,0,0
20519,34,16,2021,5,13,11,0,0,0,0,1,0,0
20494,32,18,2021,5,13,12,0,0,0,0,1,0,0
21018,29,17,2021,5,13,13,0,0,0,0,1,0,0
22205,29,17,2021,5,13,14,0,0,0,0,1,0,0
23302,29,17,2021,5,13,15,0,0,0,0,1,0,0
23518,30,16,2021,5,13,16,0,0,0,0,1,0,0
24716,32,15,2021,5,13,17,0,0,0,0,1,0,0
26401,41,15,2021,5,13,18,0,0,0,0,1,0,0
27151,53,11,2021,5,13,19,0,0,0,0,1,0,0
24613,55,10,2021,5,13,20,0,0,0,0,1,0,0
23401,60,9,2021,5,13,21,0,0,0,0,1,0,0
22568,60,8,2021,5,13,22,0,0,0,0,1,0,0
20827,60,8,2021,5,13,23,0,0,0,0,1,0,0
17217,71,7,2021,5,14,0,1,0,0,0,0,0,0
10292,85,6,2021,5,14,1,1,0,0,0,0,0,0
6360,87,5,2021,5,14,2,1,0,0,0,0,0,0
4416,82,5,2021,5,14,3,1,0,0,0,0,0,0
4190,80,5,2021,5,14,4,1,0,0,0,0,0,0
7233,79,5,2021,5,14,5,1,0,0,0,0,0,0
12337,70,6,2021,5,14,6,1,0,0,0,0,0,0
18413,60,10,2021,5,14,7,1,0,0,0,0,0,0
23668,54,13,2021,5,14,8,1,0,0,0,0,0,0
23207,45,16,2021,5,14,9,1,0,0,0,0,0,0
21719,39,19,2021,5,14,10,1,0,0,0,0,0,0
21161,33,20,2021,5,14,11,1,0,0,0,0,0,0
21058,30,21,2021,5,14,12,1,0,0,0,0,0,0
21523,29,21,2021,5,14,13,1,0,0,0,0,0,0
23479,29,20,2021,5,14,14,1,0,0,0,0,0,0
24753,29,20,2021,5,14,15,1,0,0,0,0,0,0
25760,31,18,2021,5,14,16,1,0,0,0,0,0,0
28470,41,17,2021,5,14,17,1,0,0,0,0,0,0
31440,50,16,2021,5,14,18,1,0,0,0,0,0,0
33152,43,13,2021,5,14,19,1,0,0,0,0,0,0
31878,41,12,2021,5,14,20,1,0,0,0,0,0,0
30958,44,12,2021,5,14,21,1,0,0,0,0,0,0
31034,51,11,2021,5,14,22,1,0,0,0,0,0,0
29531,66,9,2021,5,14,23,1,0,0,0,0,0,0
26736,65,10,2021,5,15,0,0,0,1,0,0,0,0
21445,68,9,2021,5,15,1,0,0,1,0,0,0,0
15542,72,8,2021,5,15,2,0,0,1,0,0,0,0
10412,79,7,2021,5,15,3,0,0,1,0,0,0,0
7128,86,6,2021,5,15,4,0,0,1,0,0,0,0
7307,91,6,2021,5,15,5,0,0,1,0,0,0,0
9362,81,9,2021,5,15,6,0,0,1,0,0,0,0
12243,62,12,2021,5,15,7,0,0,1,0,0,0,0
15597,54,15,2021,5,15,8,0,0,1,0,0,0,0
19055,48,17,2021,5,15,9,0,0,1,0,0,0,0
22034,39,19,2021,5,15,10,0,0,1,0,0,0,0
23726,31,22,2021,5,15,11,0,0,1,0,0,0,0
